Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM)
2018-06-06,1295.25,1300.1,964.57,967.66,1101.48,1103.26
2018-06-05,1292.25,1292.05,966.73,967.62,1105.13,1107.8
2018-06-04,1294.65,1295.45,966.46,969.39,1103.82,1105.41
2018-06-01,1299.15,1294.6,976.83,971.6,1111.42,1109.21
2018-05-31,1303.5,1305.35,978.54,981.1,1113.58,1118.68
2018-05-30,1298.6,1300.7,979.27,978.26,1119.26,1119.77
2018-05-29,1302.05,1295.5,983.83,976.03,1130.57,1118.66
2018-05-25,1303.95,1303.5,976.53,978.41,1113.7,1118.27
2018-05-24,1296.35,1304.85,967.73,974.59,1104.88,1112.52
2018-05-23,1294.0,1289.0,967.91,965.07,1102.88,1100.42
2018-05-22,1293.9,1293.05,961.24,961.51,1095.29,1097.02
2018-05-21,1285.85,1288.35,959.24,959.43,1095.67,1095.1
2018-05-18,1287.2,1288.3,954.2,957.21,1091.16,1096.21
2018-05-17,1288.85,1289.5,952.07,955.91,1090.5,1093.37
2018-05-16,1291.75,1291.25,958.61,956.69,1093.6,1094.72
2018-05-15,1310.05,1295.0,966.42,961.15,1098.35,1094.15
2018-05-14,1320.7,1319.85,972.3,970.88,1101.86,1101.28
2018-05-11,1324.8,1324.35,978.23,976.05,1110.45,1106.76
2018-05-10,1314.8,1318.8,969.27,976.84,1106.8,1106.74
2018-05-09,1306.85,1313.85,965.11,967.39,1102.07,1106.26
2018-05-08,1310.05,1306.6,969.44,968.45,1101.88,1103.03
2018-05-04,1309.35,1309.4,965.78,969.61,1094.09,1097.8
2018-05-03,1313.3,1315.05,966.19,968.01,1094.64,1098.59
2018-05-02,1310.75,1304.2,960.52,958.59,1091.99,1089.66
2018-05-01,1309.2,1307.1,956.37,958.37,1087.68,1087.9
2018-04-30,1316.25,1313.2,958.62,955.09,1087.62,1087.33
2018-04-27,1317.7,1321.5,954.41,959.01,1090.79,1093.81
2018-04-26,1321.9,1320.7,949.52,944.96,1085.94,1086.67
2018-04-25,1325.7,1321.65,949.47,947.76,1085.48,1084.28
2018-04-24,1327.35,1328.85,951.84,951.46,1087.76,1086.87
2018-04-23,1328.0,1324.3,950.45,949.92,1085.64,1083.67
2018-04-20,1340.15,1336.75,953.52,954.17,1089.14,1089.72
2018-04-19,1347.9,1348.6,950.54,948.07,1090.59,1090.07
2018-04-18,1346.55,1351.45,949.59,949.66,1088.95,1090.89
2018-04-17,1342.95,1342.1,937.24,937.86,1084.57,1086.97
2018-04-16,1344.4,1349.35,941.21,941.58,1087.62,1089.33
2018-04-13,1340.75,1343.7,938.93,942.07,1087.35,1090.01
2018-04-12,1345.9,1341.35,951.01,944.18,1090.99,1089.31
2018-04-11,1345.2,1350.75,947.96,951.33,1087.86,1091.68
2018-04-10,1335.95,1338.95,942.25,944.36,1083.46,1082.81
2018-04-09,1328.5,1331.95,941.91,941.69,1082.33,1081.01
2018-04-06,1325.6,1331.2,946.08,945.95,1082.75,1085.33
2018-04-05,1327.05,1327.7,943.67,946.92,1080.75,1083.67
2018-04-04,1343.15,1337.3,955.52,949.75,1092.79,1087.09
2018-04-03,1336.6,1333.45,949.65,949.82,1085.99,1087.56
2018-03-29,1323.9,1323.85,941.69,941.79,1075.8,1074.57
2018-03-28,1341.05,1332.45,946.24,945.11,1082.23,1079.82
2018-03-27,1350.65,1341.45,954.64,948.41,1087.41,1082.42
2018-03-26,1348.4,1352.4,949.27,951.82,1086.95,1087.19
2018-03-23,1342.35,1346.6,952.8,950.97,1088.65,1091.42
2018-03-22,1328.85,1329.15,939.36,942.9,1078.1,1080.47
2018-03-21,1316.35,1321.35,935.53,939.08,1071.64,1075.71
2018-03-20,1312.75,1311.0,935.6,935.53,1066.22,1067.55
2018-03-19,1311.7,1312.4,934.59,934.95,1066.41,1065.14
2018-03-16,1320.05,1310.1,945.42,942.75,1071.09,1068.39
2018-03-15,1323.35,1318.75,949.24,943.3,1070.72,1068.32
2018-03-14,1324.95,1323.55,949.59,947.79,1071.35,1070.35
2018-03-13,1318.7,1322.75,948.94,946.82,1069.6,1068.52
2018-03-12,1317.25,1319.15,950.66,949.39,1069.87,1070.89
2018-03-09,1319.35,1320.6,955.21,952.81,1072.5,1072.46
2018-03-08,1325.4,1321.0,955.08,953.37,1070.39,1069.75
2018-03-07,1332.5,1329.4,960.07,957.43,1071.86,1071.1
2018-03-06,1324.95,1331.4,957.01,958.21,1074.0,1073.77
2018-03-05,1326.3,1320.4,958.78,955.31,1075.63,1071.11
2018-03-02,1316.75,1322.3,955.7,959.2,1071.04,1072.78
2018-03-01,1311.25,1307.75,953.8,952.17,1075.75,1075.1
2018-02-28,1320.3,1317.85,951.14,954.26,1080.53,1079.32
2018-02-27,1332.75,1325.75,954.78,954.01,1081.26,1080.49
2018-02-26,1339.05,1333.5,953.0,954.92,1085.3,1083.74
2018-02-23,1328.9,1327.95,951.09,949.48,1079.2,1079.09
2018-02-22,1323.5,1328.35,952.66,953.09,1076.4,1077.42
2018-02-21,1328.6,1330.5,952.87,954.1,1078.16,1079.7
2018-02-20,1337.4,1339.85,955.97,958.26,1083.83,1085.41
2018-02-19,1347.4,1346.6,961.1,963.9,1085.47,1088.05
2018-02-16,1358.6,1352.1,964.61,963.51,1086.47,1087.22
2018-02-15,1353.7,1352.45,962.21,959.56,1084.45,1082.1
2018-02-14,1330.75,1336.25,959.74,964.64,1077.77,1083.83
2018-02-13,1329.4,1325.35,955.04,953.46,1077.61,1071.55
2018-02-12,1321.7,1322.3,955.19,956.16,1077.45,1078.07
2018-02-09,1316.05,1314.1,945.58,951.54,1072.84,1072.17
2018-02-08,1311.05,1315.45,944.87,937.0,1071.13,1071.57
2018-02-07,1328.5,1324.65,956.12,950.44,1075.95,1073.36
2018-02-06,1344.65,1331.4,962.5,959.67,1083.52,1079.63
2018-02-05,1337.1,1333.6,947.2,953.12,1072.49,1075.01
2018-02-02,1345.0,1331.15,946.48,941.79,1077.61,1071.18
2018-02-01,1341.1,1341.35,941.99,944.44,1077.98,1078.58
2018-01-31,1343.35,1345.05,950.29,949.2,1078.98,1079.27
2018-01-30,1345.7,1344.9,954.37,951.92,1083.56,1081.17
2018-01-29,1348.4,1343.85,955.07,954.67,1085.46,1087.71
2018-01-26,1354.35,1353.15,950.21,952.48,1087.41,1087.8
2018-01-25,1360.25,1354.95,954.35,947.79,1095.27,1084.91
2018-01-24,1350.5,1353.7,957.5,952.73,1093.77,1092.44
2018-01-23,1337.1,1333.4,959.1,953.11,1091.74,1085.79
2018-01-22,1334.15,1332.6,959.12,956.81,1087.87,1088.6
2018-01-19,1335.8,1334.95,960.17,962.1,1087.74,1089.72
2018-01-18,1329.75,1332.2,961.14,959.58,1088.4,1086.94
2018-01-17,1337.35,1335.65,969.45,968.08,1092.48,1092.96
2018-01-16,1334.95,1333.85,970.38,969.58,1091.32,1092.16
2018-01-15,1343.0,1339.25,971.93,970.69,1092.93,1092.29
2018-01-12,1332.9,1326.8,978.75,970.29,1099.78,1092.89
2018-01-11,1319.85,1323.05,978.14,977.2,1104.45,1098.13
2018-01-10,1321.65,1319.75,976.96,976.62,1103.31,1100.94
2018-01-09,1314.95,1311.0,972.01,970.27,1102.19,1099.8
2018-01-08,1318.8,1319.95,974.33,973.86,1099.09,1103.21
2018-01-05,1317.9,1317.15,973.4,972.19,1094.25,1095.08
2018-01-04,1313.7,1314.5,969.77,970.36,1090.24,1088.01
2018-01-03,1314.6,1314.9,968.2,972.37,1092.96,1094.92
2018-01-02,1312.8,1312.05,968.85,968.29,1087.52,1090.05
2017-12-29,1296.5,,960.84,,1082.45,
2017-12-28,1291.6,1291.0,960.43,959.86,1082.75,1080.44
2017-12-27,1285.4,1279.4,958.78,953.92,1081.54,1074.57
2017-12-22,1268.05,,947.74,,1069.85,
2017-12-21,1265.85,1264.55,945.97,947.15,1065.09,1065.64
2017-12-20,1265.95,1264.55,944.27,943.61,1068.21,1066.4
2017-12-19,1263.1,1260.35,944.93,943.5,1070.1,1067.14
2017-12-18,1258.65,1260.6,943.11,940.28,1067.71,1067.48
2017-12-15,1257.25,1254.6,937.41,941.33,1065.52,1065.66
2017-12-14,1255.6,1251.0,935.67,933.0,1062.49,1059.97
2017-12-13,1241.6,1242.65,929.96,929.38,1056.97,1057.37
2017-12-12,1243.4,1240.9,933.92,930.18,1056.27,1056.87
2017-12-11,1251.4,1247.15,935.8,933.74,1061.19,1057.33
2017-12-08,1245.85,1250.65,924.42,931.98,1061.09,1063.8
2017-12-07,1256.8,1255.0,937.57,934.85,1066.77,1063.74
2017-12-06,1268.55,1263.7,948.37,945.25,1072.31,1072.12
2017-12-05,1275.9,1266.3,950.29,942.89,1075.71,1070.15
2017-12-04,1279.1,1273.45,952.67,942.1,1079.43,1075.68
2017-12-01,1277.25,1275.5,946.57,947.31,1072.51,1075.37
2017-11-30,1282.15,1280.2,952.64,948.88,1084.06,1074.98
2017-11-29,1294.85,1283.85,965.7,957.5,1092.46,1085.11
2017-11-28,1293.9,1291.85,972.75,974.18,1088.95,1087.61
2017-11-27,1294.7,1294.9,969.73,969.36,1084.83,1085.0
2017-11-24,1289.15,1290.5,967.89,966.58,1086.37,1082.6
2017-11-23,1290.15,1290.35,969.93,969.96,1089.4,1089.18
2017-11-22,1283.95,1286.95,969.25,969.46,1092.51,1093.01
2017-11-21,1280.0,1283.3,967.04,968.25,1090.69,1093.37
2017-11-20,1292.35,1286.2,974.82,970.44,1096.43,1094.17
2017-11-17,1283.85,1284.35,969.31,973.28,1088.19,1088.62
2017-11-16,1277.7,1280.0,969.01,969.47,1085.53,1086.59
2017-11-15,1285.7,1282.2,976.62,974.22,1086.29,1084.74
2017-11-14,1273.7,1274.6,972.47,972.52,1086.59,1084.56
2017-11-13,1278.4,1277.95,977.59,976.35,1097.89,1095.71
2017-11-10,1284.45,1284.3,976.44,971.96,1102.19,1100.77
2017-11-09,1284.0,1284.8,980.98,980.3,1106.29,1104.67
2017-11-08,1282.25,1284.0,976.82,980.85,1105.43,1107.19
2017-11-07,1276.35,1275.6,970.92,972.01,1103.28,1101.86
2017-11-06,1271.6,1270.9,969.72,969.82,1095.61,1097.04
2017-11-03,1275.3,1267.2,976.24,970.17,1094.59,1091.82
2017-11-02,1276.4,1279.2,965.09,976.03,1095.92,1096.79
2017-11-01,1279.25,1277.05,961.48,962.0,1099.52,1097.62
2017-10-31,1274.4,1270.15,964.21,959.09,1095.6,1091.69
2017-10-30,1272.75,1272.0,966.91,965.32,1093.8,1095.19
2017-10-27,1267.8,1266.45,968.35,968.07,1090.18,1093.58
2017-10-26,1278.0,1273.75,968.34,965.76,1082.34,1086.89
2017-10-25,1273.0,1275.0,964.81,963.26,1081.67,1081.2
2017-10-24,1278.3,1276.45,970.36,970.48,1087.32,1085.62
2017-10-23,1275.25,1274.9,967.79,966.37,1085.62,1085.07
2017-10-20,1280.25,1281.2,974.27,973.2,1084.76,1086.97
2017-10-19,1283.4,1286.4,975.64,975.35,1087.42,1085.98
2017-10-18,1280.65,1280.2,972.53,973.08,1090.47,1088.55
2017-10-17,1289.7,1284.75,973.47,975.38,1097.02,1094.48
2017-10-16,1305.15,1303.3,981.08,981.25,1107.03,1104.16
2017-10-13,1293.9,1299.6,972.88,975.74,1093.73,1095.43
2017-10-12,1294.45,1290.25,977.96,981.75,1092.26,1090.52
2017-10-11,1290.2,1289.25,978.62,976.35,1091.9,1087.61
2017-10-10,1289.6,1291.4,977.77,978.88,1094.61,1094.07
2017-10-09,1282.15,1278.75,976.23,972.23,1092.01,1090.01
2017-10-06,1268.2,1261.8,970.43,967.93,1083.93,1078.59
2017-10-05,1278.4,1274.5,969.28,970.28,1086.51,1087.28
2017-10-04,1275.55,1274.25,960.87,960.66,1085.11,1084.13
2017-10-03,1270.7,1271.25,959.0,959.29,1081.87,1081.33
2017-10-02,1273.1,1273.7,956.48,960.24,1084.55,1084.81
2017-09-29,1286.95,1283.1,963.15,960.02,1090.82,1087.43
2017-09-28,1284.3,1283.35,961.04,955.71,1091.4,1088.02
2017-09-27,1291.3,1282.55,963.83,958.19,1099.54,1094.14
2017-09-26,1306.9,1300.05,969.59,967.76,1105.38,1103.09
2017-09-25,1295.5,1293.3,957.89,956.52,1089.26,1088.57
2017-09-22,1297.0,1294.8,956.15,958.8,1082.09,1081.55
2017-09-21,1297.35,1292.1,960.56,956.15,1089.0,1083.81
2017-09-20,1314.9,1311.3,970.53,967.35,1094.79,1092.71
2017-09-19,1308.45,1309.6,969.3,969.5,1091.25,1092.86
2017-09-18,1314.4,1312.1,970.16,967.41,1100.68,1096.65
2017-09-15,1325.0,1322.85,977.32,973.88,1109.16,1105.37
2017-09-14,1323.0,1324.55,1002.44,991.56,1111.58,1114.61
2017-09-13,1332.25,1327.55,1003.85,1002.17,1112.43,1112.22
2017-09-12,1326.25,1326.5,1000.66,1000.31,1109.41,1110.55
2017-09-11,1338.75,1334.2,1015.31,1010.79,1114.24,1113.12
2017-09-08,1350.9,1346.25,1026.82,1020.19,1120.71,1119.0
2017-09-07,1340.45,1343.5,1026.52,1026.84,1119.54,1118.87
2017-09-06,1340.15,1337.85,1028.03,1024.26,1122.11,1121.79
2017-09-05,1331.15,1335.55,1029.51,1028.24,1120.43,1122.53
2017-09-04,1334.6,1333.1,1030.98,1029.02,1120.53,1119.67
2017-09-01,1318.4,1320.4,1020.18,1019.74,1107.98,1114.15
2017-08-31,1305.8,1311.75,1013.17,1019.62,1098.31,1106.85
2017-08-30,1310.6,1308.5,1014.93,1012.78,1096.71,1097.83
2017-08-29,1323.4,1318.65,1020.34,1018.92,1097.36,1096.59
2017-08-25,1287.05,1285.3,1003.9,1000.99,1090.9,1085.18
2017-08-24,1285.9,1289.0,1003.26,1005.68,1090.44,1092.04
2017-08-23,1286.45,1286.65,1004.33,1005.65,1091.68,1090.05
2017-08-22,1285.1,1284.2,1000.71,1001.55,1091.95,1092.73
2017-08-21,1287.6,1292.9,999.82,1002.39,1096.52,1095.6
2017-08-18,1295.25,1295.8,1004.34,1005.93,1102.65,1102.6
2017-08-17,1285.9,1285.15,998.12,996.76,1096.74,1095.08
2017-08-16,1270.15,1272.75,985.13,989.69,1082.29,1087.56
2017-08-15,1274.6,1270.3,986.92,987.91,1084.05,1085.34
2017-08-14,1281.1,1282.3,987.34,988.65,1085.48,1087.65
2017-08-11,1288.3,1286.1,993.67,991.58,1096.47,1089.71
2017-08-10,1278.9,1284.4,985.39,987.45,1091.67,1093.8
2017-08-09,1267.95,1271.05,974.8,979.34,1079.79,1085.1
2017-08-08,1261.45,1261.8,967.78,970.58,1068.2,1068.24
2017-08-07,1257.55,1258.0,963.41,965.52,1065.9,1066.78
2017-08-04,1269.3,1257.7,964.92,963.78,1068.37,1067.41
2017-08-03,1261.8,1268.1,952.41,966.93,1064.96,1069.9
2017-08-02,1266.65,1269.6,956.83,959.69,1069.56,1072.56
2017-08-01,1267.05,1270.95,957.76,960.84,1072.3,1075.22
2017-07-31,1266.35,1267.55,965.59,965.49,1079.06,1078.56
2017-07-28,1259.6,1264.9,961.96,966.13,1075.45,1078.07
2017-07-27,1262.05,1261.1,960.29,960.71,1076.53,1077.48
2017-07-26,1245.4,1248.1,956.72,957.29,1071.29,1072.87
2017-07-25,1252.0,1254.4,960.78,960.37,1074.59,1072.64
2017-07-24,1255.85,1255.55,962.99,963.26,1077.64,1078.89
2017-07-21,1247.25,1248.55,958.89,961.76,1071.39,1071.88
2017-07-20,1236.55,1238.7,953.63,955.04,1075.06,1070.86
2017-07-19,1239.85,1242.15,950.84,954.47,1074.83,1078.19
2017-07-18,1237.1,1240.75,949.47,951.78,1071.82,1071.26
2017-07-17,1229.85,1234.1,940.71,944.09,1074.03,1075.89
2017-07-14,1218.95,1230.3,940.54,941.55,1067.92,1073.68
2017-07-13,1221.4,1218.9,944.51,942.33,1071.05,1069.34
2017-07-12,1219.4,1218.8,947.6,947.62,1064.29,1068.64
2017-07-11,1211.9,1211.05,938.98,941.59,1063.68,1061.61
2017-07-10,1207.55,1211.9,938.63,942.13,1060.11,1063.68
2017-07-07,1220.4,1215.65,944.47,943.71,1068.95,1067.1
2017-07-06,1224.3,1224.9,946.14,946.97,1077.51,1074.73
2017-07-05,1221.9,1220.3,945.87,944.88,1078.45,1077.16
2017-07-04,1224.25,1223.75,947.32,946.33,1078.81,1078.49
2017-07-03,1235.2,1229.25,952.09,949.84,1085.0,1081.86
2017-06-30,1243.25,1242.25,957.43,957.28,1090.83,1087.22
2017-06-29,1246.6,1243.5,959.88,957.62,1093.14,1089.93
2017-06-28,1251.6,1248.0,976.25,963.46,1101.91,1098.24
2017-06-27,1250.4,1249.55,980.31,978.52,1111.36,1106.98
2017-06-26,1240.85,1245.25,975.56,977.65,1109.32,1111.14
2017-06-23,1256.3,1255.7,987.7,987.11,1125.27,1122.22
2017-06-22,1251.4,1250.8,988.36,988.26,1120.13,1120.84
2017-06-21,1247.05,1242.5,989.04,980.21,1118.98,1115.39
2017-06-20,1246.5,1242.2,981.99,984.44,1117.24,1115.37
2017-06-19,1251.1,1248.15,976.86,978.42,1117.73,1116.84
2017-06-16,1256.6,1255.4,984.04,983.1,1124.03,1123.08
2017-06-15,1260.25,1254.55,992.57,984.07,1127.67,1125.71
2017-06-14,1268.25,1275.5,995.83,997.7,1131.41,1130.99
2017-06-13,1261.3,1262.0,992.26,991.93,1125.33,1125.96
2017-06-12,1269.25,1266.4,998.14,1000.08,1131.28,1130.01
2017-06-09,1274.25,1266.55,1001.31,994.88,1139.18,1133.06
2017-06-08,1284.8,1273.1,992.12,985.76,1142.7,1135.99
2017-06-07,1292.7,1291.0,1001.07,996.78,1146.62,1146.02
2017-06-06,1287.85,1293.5,997.31,1003.37,1144.77,1147.98
2017-06-05,1280.7,1279.95,992.41,989.66,1136.88,1137.75
2017-06-02,1260.95,1274.95,980.39,991.02,1123.88,1130.75
2017-06-01,1266.15,1264.85,984.81,980.76,1128.01,1126.22
2017-05-31,1263.8,1266.2,987.79,984.22,1129.96,1126.66
2017-05-30,1262.8,1262.7,982.46,980.99,1132.23,1127.59
2017-05-26,1265.0,1265.05,983.41,988.64,1127.87,1132.85
2017-05-25,1257.1,1256.95,969.48,970.62,1119.57,1120.82
2017-05-24,1251.35,1252.55,963.29,967.09,1119.58,1119.4
2017-05-23,1259.9,1260.2,969.62,970.48,1119.17,1122.71
2017-05-22,1255.25,1258.85,967.17,966.8,1123.07,1117.98
2017-05-19,1251.85,1252.0,962.17,961.29,1122.03,1118.66
2017-05-18,1261.35,1255.9,968.21,964.41,1133.95,1130.31
2017-05-17,1244.6,1257.4,961.7,970.59,1122.13,1129.77
2017-05-16,1234.05,1234.2,958.98,957.0,1117.93,1115.1
2017-05-15,1231.5,1233.3,952.32,955.31,1124.61,1123.17
2017-05-12,1227.9,1231.25,955.06,955.33,1129.55,1127.46
2017-05-11,1221.0,1223.15,945.66,950.27,1122.95,1125.42
2017-05-10,1222.95,1222.95,944.61,945.58,1124.99,1124.99
2017-05-09,1225.15,1220.4,948.51,943.98,1124.2,1120.21
2017-05-08,1229.7,1229.8,948.71,950.39,1123.45,1123.79
2017-05-05,1239.4,1228.05,958.06,948.05,1130.33,1117.89
2017-05-04,1235.85,1228.45,958.15,951.56,1131.05,1123.17
2017-05-03,1253.95,1250.3,971.18,967.98,1148.99,1146.28
2017-05-02,1255.8,1255.45,974.25,972.22,1150.19,1151.0
2017-04-28,1265.55,1266.45,978.4,979.73,1156.84,1159.81
2017-04-27,1264.3,1262.8,980.21,980.19,1160.63,1163.17
2017-04-26,1264.95,1261.85,986.79,983.99,1160.21,1159.14
2017-04-25,1270.5,1267.8,990.48,989.9,1165.81,1163.08
2017-04-24,1271.8,1269.4,991.11,993.18,1169.42,1168.23
2017-04-21,1281.5,1281.85,1000.85,1002.66,1197.31,1198.66
2017-04-20,1279.9,1282.1,996.91,1000.55,1188.0,1190.94
2017-04-19,1282.05,1279.05,999.74,997.66,1196.79,1194.25
2017-04-18,1285.0,1278.95,1025.82,1003.46,1205.46,1196.97
2017-04-13,1286.1,1284.15,1025.28,1025.91,1208.42,1209.54
2017-04-12,1272.3,1274.3,1018.22,1019.69,1199.02,1201.16
2017-04-11,1255.7,1252.9,1011.47,1007.08,1183.75,1180.61
2017-04-10,1253.6,1250.05,1011.15,1006.42,1184.4,1179.67
2017-04-07,1264.3,1266.45,1017.38,1022.15,1188.82,1191.6
2017-04-06,1253.75,1252.5,1004.88,1003.88,1175.27,1175.22
2017-04-05,1252.5,1245.8,1003.88,997.64,1174.47,1167.44
2017-04-04,1258.65,1257.65,1011.07,1010.52,1181.49,1180.68
2017-04-03,1246.25,1247.25,997.25,997.55,1168.48,1169.67
2017-03-31,1241.7,1244.85,996.46,998.62,1161.98,1164.93
2017-03-30,1250.9,1248.8,1005.72,998.17,1165.34,1163.26
2017-03-29,1252.9,1251.1,1007.71,1005.88,1161.19,1163.27
2017-03-28,1253.65,1257.25,996.15,1001.65,1154.49,1156.92
2017-03-27,1256.9,1257.55,1000.49,998.62,1157.86,1155.56
2017-03-24,1244.0,1247.5,996.2,999.62,1150.82,1155.31
2017-03-23,1247.9,1247.5,997.95,996.38,1157.93,1156.43
2017-03-22,1246.1,1249.05,999.5,1003.36,1154.76,1154.62
2017-03-21,1232.05,1241.6,989.21,996.88,1141.37,1148.36
2017-03-20,1233.0,1232.4,993.92,995.16,1146.57,1146.13
2017-03-17,1228.75,1229.6,991.85,994.25,1140.53,1144.27
2017-03-16,1225.6,1229.35,998.74,994.42,1143.24,1144.65
2017-03-15,1202.25,1198.8,986.69,982.42,1132.04,1128.07
2017-03-14,1203.55,1204.6,992.33,991.99,1130.86,1132.44
2017-03-13,1207.8,1204.2,989.79,985.04,1132.07,1129.06
2017-03-10,1196.55,1202.65,983.56,988.94,1127.15,1131.09
2017-03-09,1204.6,1206.55,991.39,990.82,1140.64,1139.35
2017-03-08,1213.3,1209.2,997.7,993.84,1149.0,1145.84
2017-03-07,1223.7,1216.65,1003.56,998.99,1157.62,1151.8
2017-03-06,1231.15,1230.95,1004.74,1004.09,1162.82,1161.16
2017-03-03,1228.75,1226.5,1005.12,1001.81,1168.05,1161.62
2017-03-02,1243.3,1238.1,1013.17,1009.3,1181.14,1178.05
2017-03-01,1246.05,1240.4,1007.18,1008.32,1182.5,1177.02
2017-02-28,1251.9,1255.6,1006.9,1009.5,1180.79,1184.16
2017-02-27,1256.25,1257.2,1011.16,1012.17,1187.41,1186.04
2017-02-24,1255.35,1253.65,1000.89,1001.79,1185.18,1185.58
2017-02-23,1237.35,1247.9,992.97,997.7,1173.13,1179.39
2017-02-22,1237.5,1236.65,994.21,992.41,1178.22,1176.67
2017-02-21,1228.7,1233.2,988.86,991.62,1166.16,1170.31
2017-02-20,1235.35,1237.3,991.49,991.82,1163.21,1164.92
2017-02-17,1241.4,1241.95,1000.57,999.77,1165.55,1166.32
2017-02-16,1236.75,1240.55,988.41,992.32,1163.29,1163.76
2017-02-15,1225.15,1224.4,985.27,986.01,1161.81,1159.26
2017-02-14,1229.65,1230.75,986.67,987.8,1157.84,1159.74
2017-02-13,1229.4,1222.25,982.04,978.29,1155.64,1152.95
2017-02-10,1225.75,1228.3,980.23,986.08,1151.35,1156.08
2017-02-09,1241.75,1236.8,988.18,986.97,1161.04,1159.99
2017-02-08,1235.6,1242.1,989.47,992.44,1160.1,1161.49
2017-02-07,1231.0,1231.0,995.14,994.03,1154.43,1153.45
2017-02-06,1221.85,1226.75,978.34,985.57,1138.15,1144.44
2017-02-03,1213.05,1215.2,970.93,974.1,1128.99,1128.19
2017-02-02,1224.05,1221.95,966.14,973.28,1131.88,1129.57
2017-02-01,1210.0,1203.65,960.01,951.85,1122.03,1120.48
2017-01-31,1198.8,1212.8,964.91,966.97,1119.2,1123.17
2017-01-30,1189.85,1192.8,949.38,953.41,1112.63,1118.73
2017-01-27,1184.2,1184.85,943.81,943.26,1108.77,1106.77
2017-01-26,1191.55,1189.7,945.14,945.69,1111.95,1112.85
2017-01-25,1203.5,1195.0,956.9,949.91,1119.62,1113.86
2017-01-24,1213.3,1216.8,972.22,974.05,1130.07,1130.04
2017-01-23,1213.75,1212.85,974.03,973.31,1130.12,1130.62
2017-01-20,1199.1,1200.55,974.87,975.69,1127.03,1126.24
2017-01-19,1203.35,1196.05,976.76,972.51,1129.34,1129.19
2017-01-18,1212.5,1214.75,984.91,986.74,1134.78,1137.01
2017-01-17,1217.5,1216.05,1003.59,981.47,1141.65,1135.06
2017-01-16,1202.75,1203.0,997.56,996.81,1135.4,1134.79
2017-01-13,1196.35,1190.35,978.85,981.56,1123.25,1122.5
2017-01-12,1206.65,1205.05,984.39,980.67,1135.82,1129.37
2017-01-11,1187.55,1178.55,979.25,974.07,1128.41,1125.4
2017-01-10,1183.2,1189.5,974.6,978.01,1118.12,1122.65
2017-01-09,1176.1,1178.5,968.75,970.85,1118.59,1119.22
2017-01-06,1178.0,1175.85,951.35,954.08,1112.27,1114.0
2017-01-05,1173.05,1176.7,953.22,955.25,1116.16,1116.69
2017-01-04,1165.9,1164.25,949.98,947.7,1117.4,1113.14
2017-01-03,1148.65,1151.0,935.12,940.6,1103.28,1109.56
2016-12-30,1159.1,,942.58,,1098.36,
2016-12-29,1146.8,1145.9,935.56,937.12,1094.85,1095.71
2016-12-28,1139.75,1134.6,931.29,929.69,1091.88,1092.51
2016-12-23,1131.0,,921.99,,1082.25,
2016-12-22,1130.55,1131.35,916.2,917.3,1080.47,1080.21
2016-12-21,1134.4,1133.65,919.2,915.08,1091.07,1085.13
2016-12-20,1132.75,1125.7,915.94,913.73,1090.84,1085.4
2016-12-19,1137.6,1136.25,913.15,917.98,1089.14,1089.21
2016-12-16,1134.85,1131.6,911.17,911.16,1084.8,1085.09
2016-12-15,1132.45,1126.95,904.37,903.81,1080.7,1081.65
2016-12-14,1160.95,1162.25,917.38,915.04,1091.99,1091.82
2016-12-13,1157.35,1158.55,911.18,910.62,1090.8,1088.81
2016-12-12,1154.4,1156.1,916.82,912.63,1089.41,1089.16
2016-12-09,1168.9,1163.6,927.64,924.95,1100.75,1102.63
2016-12-08,1174.75,1171.05,925.47,929.46,1088.64,1101.72
2016-12-07,1171.25,1177.65,929.62,935.41,1092.19,1096.39
2016-12-06,1171.15,1172.5,918.18,921.35,1086.94,1092.42
2016-12-05,1164.9,1162.2,915.84,913.61,1095.36,1082.59
2016-12-02,1171.65,1173.5,929.0,927.42,1100.88,1102.03
2016-12-01,1168.75,1161.85,930.09,919.95,1099.68,1095.97
2016-11-30,1187.4,1178.1,952.06,946.37,1115.44,1111.89
2016-11-29,1187.3,1186.55,952.45,949.83,1119.98,1119.51
2016-11-28,1189.1,1187.0,956.51,956.6,1117.99,1121.24
2016-11-25,1187.5,1187.7,953.33,955.39,1121.83,1120.0
2016-11-24,1187.25,1186.1,953.6,950.3,1125.04,1121.46
2016-11-23,1213.25,1185.35,980.06,957.29,1143.0,1123.47
2016-11-22,1217.55,1212.25,978.91,975.38,1144.98,1141.82
2016-11-21,1214.95,1214.25,984.72,972.98,1143.39,1142.73
2016-11-18,1206.1,1211.0,971.15,981.27,1135.54,1142.7
2016-11-17,1232.0,1226.75,988.19,985.57,1148.1,1147.75
2016-11-16,1225.7,1229.2,984.36,987.91,1144.68,1148.2
2016-11-15,1228.9,1226.95,988.65,990.15,1138.7,1144.13
2016-11-14,1222.6,1213.6,978.08,972.94,1136.53,1132.9
2016-11-11,1255.65,1236.45,991.964,979.392,1154.445,1137.163
2016-11-10,1280.9,1267.5,1034.071,1015.648,1175.482,1166.1
2016-11-09,1304.55,1281.4,1050.424,1035.115,1176.835,1170.046
2016-11-08,1284.0,1282.35,1034.262,1036.011,1162.02,1160.655
