unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1626998400,2021-07-23,XRP/USD,0.59246,0.61039,0.57539,0.60962,31817393.68862663,19396519.540460568
1626912000,2021-07-22,XRP/USD,0.57104,0.6033,0.56169,0.592,30485303.45112751,18047299.643067487
1626825600,2021-07-21,XRP/USD,0.52741,0.5841,0.51984,0.5722,31256951.69749567,17885227.761307023
1626739200,2021-07-20,XRP/USD,0.55824,0.56904,0.51622,0.52874,28489625.29401104,15063604.477955395
1626652800,2021-07-19,XRP/USD,0.5854,0.58899,0.55327,0.55686,22642337.40947844,12608612.009842165
1626566400,2021-07-18,XRP/USD,0.58163,0.60136,0.57201,0.58877,10585688.415146,6232535.768185511
1626480000,2021-07-17,XRP/USD,0.58983,0.59756,0.56016,0.58177,16237934.52583175,9446743.169093138
1626393600,2021-07-16,XRP/USD,0.5982,0.61941,0.5873,0.58933,20280362.24336025,11951825.880879495
1626307200,2021-07-15,XRP/USD,0.61931,0.62638,0.588,0.59538,22417091.95642003,13346688.209013358
1626220800,2021-07-14,XRP/USD,0.61955,0.625,0.58593,0.62016,18514450.22635699,11481921.452377552
1626134400,2021-07-13,XRP/USD,0.62851,0.64317,0.60878,0.61959,14562593.42929631,9022837.2628577
1626048000,2021-07-12,XRP/USD,0.63622,0.65745,0.61795,0.6298,22656017.66531163,14268759.925613264
1625961600,2021-07-11,XRP/USD,0.62624,0.64452,0.6172,0.6354,11352355.18885516,7213286.486998568
1625875200,2021-07-10,XRP/USD,0.63667,0.64904,0.61301,0.62518,17321669.81391311,10829161.534262195
1625788800,2021-07-09,XRP/USD,0.62155,0.64521,0.59201,0.6363,25711108.98379556,16359978.646389116
1625702400,2021-07-08,XRP/USD,0.65025,0.65454,0.61049,0.6218,25843205.83391805,16069305.387530245
1625616000,2021-07-07,XRP/USD,0.66383,0.67353,0.65012,0.65163,19693920.13744737,12833149.179164829
1625529600,2021-07-06,XRP/USD,0.6523,0.67968,0.65165,0.66506,22746497.82666854,15127785.844604176
1625443200,2021-07-05,XRP/USD,0.6954,0.69586,0.64482,0.65231,40333566.79690656,26309988.957290117
1625356800,2021-07-04,XRP/USD,0.6727,0.70911,0.66583,0.69559,10618501.8110587,7386123.674754322
1625270400,2021-07-03,XRP/USD,0.65632,0.68471,0.6436,0.67301,15753496.58914883,10602260.739463054
1625184000,2021-07-02,XRP/USD,0.65933,0.66767,0.63297,0.65703,23599574.00891959,15505628.111080438
1625097600,2021-07-01,XRP/USD,0.70643,0.70643,0.64,0.65945,28818597.38014083,19004424.04233387
1625011200,2021-06-30,XRP/USD,0.7052,0.71405,0.64777,0.70629,40316154.89294385,28474897.03933731
1624924800,2021-06-29,XRP/USD,0.64435,0.73314,0.64213,0.70543,45174733.29180114,31867612.106035277
1624838400,2021-06-28,XRP/USD,0.64845,0.65712,0.62486,0.64385,30370328.86730425,19553936.241213843
1624752000,2021-06-27,XRP/USD,0.61549,0.65246,0.59644,0.64824,28354100.22796432,18380261.931775592
1624665600,2021-06-26,XRP/USD,0.61109,0.63238,0.58153,0.61619,40057533.27421854,24683051.42824072
1624579200,2021-06-25,XRP/USD,0.67321,0.68847,0.60127,0.61339,52890162.3074596,32442296.657772645
1624492800,2021-06-24,XRP/USD,0.63905,0.69285,0.61629,0.67179,47476798.68320397,31894438.587389596
1624406400,2021-06-23,XRP/USD,0.54766,0.66557,0.52106,0.63865,69391326.24906135,44316770.50896303
1624320000,2021-06-22,XRP/USD,0.61022,0.64926,0.50969,0.54709,88119123.74636178,48209091.41039706
1624233600,2021-06-21,XRP/USD,0.77544,0.7799,0.60334,0.607,65899165.02336563,40000793.169182934
1624147200,2021-06-20,XRP/USD,0.75911,0.78487,0.69694,0.77388,30768071.47876928,23810795.15598997
1624060800,2021-06-19,XRP/USD,0.79455,0.80574,0.75638,0.75787,21504253.09406596,16297428.29239977
1623974400,2021-06-18,XRP/USD,0.84055,0.84459,0.77,0.79731,32100046.73589997,25593688.263000403
1623888000,2021-06-17,XRP/USD,0.83125,0.86159,0.82316,0.84163,24676606.62831922,20768572.436592303
1623801600,2021-06-16,XRP/USD,0.86442,0.87282,0.82572,0.83133,34272118.44835642,28491440.22967214
1623715200,2021-06-15,XRP/USD,0.89066,0.9023,0.85538,0.86637,23506694.68839705,20365495.07718655
1623628800,2021-06-14,XRP/USD,0.8842,0.93,0.86288,0.89091,34823706.43405472,31024788.299163688
1623542400,2021-06-13,XRP/USD,0.83365,0.88795,0.81722,0.88418,24269938.13397091,21458993.8992944
1623456000,2021-06-12,XRP/USD,0.84725,0.84725,0.80565,0.83107,28161890.71870692,23404502.51959576
1623369600,2021-06-11,XRP/USD,0.86936,0.879,0.83394,0.84725,34929238.72432528,29593797.509184588
1623283200,2021-06-10,XRP/USD,0.923,0.92991,0.85287,0.869,37397502.2943595,32498429.493798405
1623196800,2021-06-09,XRP/USD,0.87298,0.9224,0.83051,0.9224,52269097.19123587,48213015.24919596
1623110400,2021-06-08,XRP/USD,0.85958,0.88639,0.78363,0.87607,64462533.09966612,56473691.372624494
1623024000,2021-06-07,XRP/USD,0.9464,0.97559,0.84006,0.8628,38765273.31173314,33446677.813363355
1622937600,2021-06-06,XRP/USD,0.92371,0.95,0.9171,0.94692,25316083.87315394,23972306.14116693
1622851200,2021-06-05,XRP/USD,0.96951,0.99751,0.89215,0.92325,44839852.33453922,41398393.66786333
1622764800,2021-06-04,XRP/USD,1.04589,1.04589,0.915,0.96886,66608391.13841063,64534205.838360526
1622678400,2021-06-03,XRP/USD,1.02364,1.07797,1.00686,1.04482,47608048.99450427,49741841.75043796
1622592000,2021-06-02,XRP/USD,1.01089,1.049,0.97937,1.02431,43714270.54880075,44776964.4658421
1622505600,2021-06-01,XRP/USD,1.04233,1.1,0.97506,1.00898,69905602.65373895,70533354.96556953
1622419200,2021-05-31,XRP/USD,0.90618,1.05,0.88103,1.04403,68214253.55762188,71217727.14176397
1622332800,2021-05-30,XRP/USD,0.83354,0.93401,0.79788,0.90654,52943132.96795382,47995067.76076886
1622246400,2021-05-29,XRP/USD,0.8987,0.9415,0.79346,0.83216,58864742.29644564,48984883.9494102
1622160000,2021-05-28,XRP/USD,0.96762,0.98524,0.84609,0.89997,58672988.2952817,52803929.276104674
1622073600,2021-05-27,XRP/USD,1.03255,1.04393,0.9314,0.97129,47229845.878409,45873877.00323988
1621987200,2021-05-26,XRP/USD,0.9765,1.07105,0.94657,1.03363,55546976.32720294,57415021.14108678
1621900800,2021-05-25,XRP/USD,0.9951,1.06,0.88178,0.97201,97762925.2455214,95026540.96789928
1621814400,2021-05-24,XRP/USD,0.79129,0.99885,0.75391,0.99557,95236773.89704992,94814874.988686
1621728000,2021-05-23,XRP/USD,0.90662,0.96812,0.651,0.79148,117642149.37352525,93111408.38615777
1621641600,2021-05-22,XRP/USD,1.00649,1.01765,0.81956,0.90632,98099197.1470613,88909264.3583246
1621555200,2021-05-21,XRP/USD,1.1826,1.22025,0.8688,1.00798,101920899.55758962,102734228.3360592
1621468800,2021-05-20,XRP/USD,1.06564,1.2999,0.93363,1.18272,105550480.09709896,124836663.8204409
1621382400,2021-05-19,XRP/USD,1.59593,1.64494,0.9385,1.06058,190371716.66706136,201904435.2627519
1621296000,2021-05-18,XRP/USD,1.49732,1.705,1.47201,1.59314,82422474.05434582,131310540.3149405
1621209600,2021-05-17,XRP/USD,1.45018,1.56292,1.32549,1.49613,81006549.61280723,121196329.07220928
1621123200,2021-05-16,XRP/USD,1.49199,1.61176,1.34,1.45076,75335342.12649673,109293500.9434364
1621036800,2021-05-15,XRP/USD,1.40092,1.58417,1.32211,1.48769,95035837.91670896,141383865.71030873
1620950400,2021-05-14,XRP/USD,1.36414,1.44973,1.32356,1.40134,61621232.41922509,86352297.83835688
1620864000,2021-05-13,XRP/USD,1.26851,1.39087,1.20064,1.365,102993369.17931058,140585948.92975894
1620777600,2021-05-12,XRP/USD,1.48085,1.54798,1.23789,1.26779,85837030.37187824,108823328.73516352
1620691200,2021-05-11,XRP/USD,1.39363,1.49,1.35694,1.48162,58018981.43586265,85962083.27500282
1620604800,2021-05-10,XRP/USD,1.53653,1.62799,1.235,1.39241,96777162.022095,134753488.17118528
1620518400,2021-05-09,XRP/USD,1.5647,1.59841,1.435,1.53564,63054763.89564366,96829417.62870622
1620432000,2021-05-08,XRP/USD,1.58066,1.62926,1.543,1.56441,32255716.75998167,50461165.85648292
1620345600,2021-05-07,XRP/USD,1.60452,1.69573,1.50587,1.58152,72018140.46918894,113898129.5148317
1620259200,2021-05-06,XRP/USD,1.61401,1.76355,1.51484,1.60295,132879069.23154004,212998504.02469712
1620172800,2021-05-05,XRP/USD,1.38783,1.62622,1.368,1.61388,94876025.66658728,153118520.30279186
1620086400,2021-05-04,XRP/USD,1.55589,1.55938,1.32106,1.38917,113638665.36914018,157863424.77084845
1620000000,2021-05-03,XRP/USD,1.56179,1.62351,1.438,1.55586,63905402.52953293,99427859.57959913
1619913600,2021-05-02,XRP/USD,1.65343,1.6584,1.52569,1.56195,56357943.1495751,88028289.30247882
1619827200,2021-05-01,XRP/USD,1.60069,1.66739,1.51256,1.652,63967158.95280966,105673746.59004156
1619740800,2021-04-30,XRP/USD,1.39822,1.64149,1.37479,1.60063,102673496.8486344,164342279.26082966
1619654400,2021-04-29,XRP/USD,1.35898,1.41935,1.32775,1.3992,73380323.09124626,102673748.06927176
1619568000,2021-04-28,XRP/USD,1.40795,1.44916,1.28356,1.3589,88009137.46461968,119595616.90067168
1619481600,2021-04-27,XRP/USD,1.36559,1.46479,1.33207,1.40351,95559205.57212643,134118300.61253518
1619395200,2021-04-26,XRP/USD,1.03514,1.37553,1.0165,1.36707,124338765.86033712,169979796.64469105
1619308800,2021-04-25,XRP/USD,1.05214,1.15896,0.94163,1.03373,88521522.13543227,91507353.0770604
1619222400,2021-04-24,XRP/USD,1.17044,1.17181,1.022,1.0521,77393902.38973744,81426124.70424277
1619136000,2021-04-23,XRP/USD,1.15456,1.19726,0.915,1.17225,165621834.47349015,194150195.46154884
1619049600,2021-04-22,XRP/USD,1.29076,1.42,1.08677,1.15582,116027182.58839066,134106538.1793137
1618963200,2021-04-21,XRP/USD,1.38736,1.46546,1.276,1.29034,84353374.78115354,108844533.61511368
1618876800,2021-04-20,XRP/USD,1.31193,1.4487,1.18079,1.3868,110885460.71576507,153775956.920623
1618790400,2021-04-19,XRP/USD,1.41164,1.53529,1.24955,1.30976,113219548.11704348,148290435.34177887
1618704000,2021-04-18,XRP/USD,1.5414,1.5638,1.12899,1.41176,202344329.21379033,285661630.2108606
1618617600,2021-04-17,XRP/USD,1.55183,1.74463,1.52117,1.5402,64152883.31346488,98808270.8793986
1618531200,2021-04-16,XRP/USD,1.76186,1.81175,1.41251,1.55026,152078225.9579149,235760790.57351708
1618444800,2021-04-15,XRP/USD,1.8364,1.88545,1.65108,1.75857,96878066.43604432,170366861.29243445
1618358400,2021-04-14,XRP/USD,1.79693,1.96695,1.56077,1.83375,174582205.3017652,320140118.97211194
1618272000,2021-04-13,XRP/USD,1.469,1.88982,1.41769,1.79604,226029397.5878519,405957839.24368554
1618185600,2021-04-12,XRP/USD,1.35118,1.4762,1.31777,1.46792,95414057.67165326,140060203.53737324
1618099200,2021-04-11,XRP/USD,1.37582,1.49623,1.30407,1.35068,135137816.2955163,182527945.71402803
1618012800,2021-04-10,XRP/USD,1.01762,1.4,1.00601,1.37173,182078451.8298896,249762474.72861445
1617926400,2021-04-09,XRP/USD,1.05712,1.084,0.98129,1.0187,65915618.04643111,67148240.10389936
1617840000,2021-04-08,XRP/USD,0.91636,1.07163,0.90082,1.05561,78538193.23355658,82905702.15927467
1617753600,2021-04-07,XRP/USD,1.09848,1.10827,0.85534,0.91623,124478070.14631468,114050542.21015792
1617667200,2021-04-06,XRP/USD,0.91509,1.11779,0.802,1.09542,218991348.99696684,239887503.51825744
1617580800,2021-04-05,XRP/USD,0.63541,0.93884,0.61946,0.91281,206674611.78395888,188654652.38251552
1617494400,2021-04-04,XRP/USD,0.57865,0.63555,0.56623,0.63491,44748657.4017179,28411370.07092471
1617408000,2021-04-03,XRP/USD,0.60756,0.64191,0.57342,0.579,72402388.49713266,41920982.93983981
1617321600,2021-04-02,XRP/USD,0.57071,0.60937,0.56519,0.60661,58900219.98007165,35729462.44211126
1617235200,2021-04-01,XRP/USD,0.57022,0.595,0.54846,0.57026,50975980.4388497,29069562.60505843
1617148800,2021-03-31,XRP/USD,0.56233,0.57637,0.527,0.57009,69714916.29114991,39743776.62842166
1617062400,2021-03-30,XRP/USD,0.56514,0.58647,0.55887,0.56255,48414901.85344424,27235803.03765506
1616976000,2021-03-29,XRP/USD,0.54553,0.57026,0.54354,0.56531,50927389.48425664,28789762.54934512
1616889600,2021-03-28,XRP/USD,0.54764,0.56036,0.53913,0.54594,30185110.13795435,16479259.028714798
1616803200,2021-03-27,XRP/USD,0.56401,0.5746,0.53367,0.54804,41317051.41978936,22643396.86010136
1616716800,2021-03-26,XRP/USD,0.51085,0.57654,0.51085,0.56362,65546566.05889084,36943355.562112056
1616630400,2021-03-25,XRP/USD,0.48011,0.52646,0.45657,0.51116,72534025.56192248,37076492.50623229
1616544000,2021-03-24,XRP/USD,0.54863,0.5629,0.4523,0.48049,70268664.3776869,33763390.54683478
1616457600,2021-03-23,XRP/USD,0.54468,0.5962,0.5345,0.54993,62318767.09902974,34270959.590769425
1616371200,2021-03-22,XRP/USD,0.51654,0.6,0.50143,0.54451,104812230.74560232,57071307.76328792
1616284800,2021-03-21,XRP/USD,0.52623,0.54614,0.49575,0.51679,52618374.87455629,27192649.951421943
1616198400,2021-03-20,XRP/USD,0.46652,0.55,0.46443,0.52558,94292581.78298138,49558295.13349936
1616112000,2021-03-19,XRP/USD,0.46863,0.47543,0.45858,0.46675,30970867.30053107,14455652.312522875
1616025600,2021-03-18,XRP/USD,0.47047,0.49012,0.466,0.46966,39995889.926739,18784469.66299224
1615939200,2021-03-17,XRP/USD,0.46126,0.482,0.45324,0.46957,41650320.65852745,19557741.071624737
1615852800,2021-03-16,XRP/USD,0.43646,0.52,0.42725,0.4603,88423432.23456216,40701305.85756896
1615766400,2021-03-15,XRP/USD,0.43884,0.44807,0.4223,0.43599,42010488.53582201,18316152.89673304
1615680000,2021-03-14,XRP/USD,0.45858,0.46155,0.43623,0.43926,39777188.89759525,17472527.99515769
1615593600,2021-03-13,XRP/USD,0.43895,0.46653,0.43225,0.45776,57914198.66883248,26510803.582644757
1615507200,2021-03-12,XRP/USD,0.45218,0.46497,0.4232,0.43961,60782330.25208418,26720520.20211873
1615420800,2021-03-11,XRP/USD,0.46137,0.46439,0.44036,0.45218,64074886.83598198,28973382.329494335
1615334400,2021-03-10,XRP/USD,0.48582,0.48848,0.45503,0.46207,67926932.72979032,31386997.806454208
1615248000,2021-03-09,XRP/USD,0.47449,0.48727,0.4714,0.4858,56251509.95453344,27326983.535912342
1615161600,2021-03-08,XRP/USD,0.4665,0.48992,0.45456,0.47373,56666194.28046389,26844476.216484156
1615075200,2021-03-07,XRP/USD,0.46347,0.46919,0.45676,0.46549,38786465.9114863,18054712.01713776
1614988800,2021-03-06,XRP/USD,0.45496,0.47063,0.44946,0.46294,41925998.98617049,19409221.97065777
1614902400,2021-03-05,XRP/USD,0.48181,0.48427,0.44595,0.45498,56640705.14398898,25770388.026412107
1614816000,2021-03-04,XRP/USD,0.44832,0.49498,0.435,0.48122,78561509.65724643,37805369.67726012
1614729600,2021-03-03,XRP/USD,0.43567,0.46823,0.43062,0.44861,49946986.47982315,22406717.604713462
1614643200,2021-03-02,XRP/USD,0.44556,0.45612,0.4206,0.43615,51600196.39806602,22505425.659016497
1614556800,2021-03-01,XRP/USD,0.41741,0.45518,0.41299,0.44566,70090345.52811494,31236463.388059705
1614470400,2021-02-28,XRP/USD,0.43643,0.43901,0.39319,0.41545,65728603.85219219,27306948.470393244
1614384000,2021-02-27,XRP/USD,0.42869,0.459,0.42728,0.43666,61851510.62947021,27008080.63146446
1614297600,2021-02-26,XRP/USD,0.43608,0.45124,0.411,0.42831,78622504.49078134,33674804.89844656
1614211200,2021-02-25,XRP/USD,0.46874,0.48253,0.42474,0.43597,72169553.92276745,31463760.423708923
1614124800,2021-02-24,XRP/USD,0.47661,0.50006,0.45155,0.46863,80262996.79682042,37613648.18889395
1614038400,2021-02-23,XRP/USD,0.5664,0.57101,0.3684,0.47612,210277076.4287247,100117121.62924442
1613952000,2021-02-22,XRP/USD,0.54568,0.649,0.5143,0.56601,218894596.6281148,123896530.63747928
1613865600,2021-02-21,XRP/USD,0.51201,0.55842,0.50401,0.54465,40635500.38868654,22132125.28669812
1613779200,2021-02-20,XRP/USD,0.56501,0.58208,0.474,0.51299,143445353.7744909,73586032.03277606
1613692800,2021-02-19,XRP/USD,0.53247,0.5819,0.51352,0.56442,95229316.78645436,53749330.98061058
1613606400,2021-02-18,XRP/USD,0.53819,0.56,0.51846,0.53199,83337337.23831248,44334630.03740986
1613520000,2021-02-17,XRP/USD,0.52024,0.55739,0.49387,0.53416,104180017.65073729,55648798.22831782
1613433600,2021-02-16,XRP/USD,0.54924,0.58039,0.4812,0.51983,119691533.7509378,62219249.98974999
1613347200,2021-02-15,XRP/USD,0.59339,0.6043,0.511,0.54986,131685598.49571212,72408643.18885227
1613260800,2021-02-14,XRP/USD,0.6344,0.64088,0.56029,0.59338,108951627.7828651,64649716.893796496
1613174400,2021-02-13,XRP/USD,0.61028,0.64312,0.531,0.63359,142451890.4060611,90256093.24237624
1613088000,2021-02-12,XRP/USD,0.52884,0.62108,0.51984,0.61028,160045275.1151162,97672430.49725312
1613001600,2021-02-11,XRP/USD,0.50572,0.53586,0.50018,0.52844,118661407.3346536,62705434.09192436
1612915200,2021-02-10,XRP/USD,0.47721,0.54298,0.4488,0.5064,207178343.78040895,104915113.29039907
1612828800,2021-02-09,XRP/USD,0.45198,0.49088,0.44882,0.47716,128704662.57137433,61412716.79255696
1612742400,2021-02-08,XRP/USD,0.41895,0.47,0.41328,0.45157,117504212.32377292,53061377.15904614
1612656000,2021-02-07,XRP/USD,0.44466,0.45168,0.39102,0.4189,112975228.06019156,47325323.03441424
1612569600,2021-02-06,XRP/USD,0.45272,0.45781,0.42226,0.44331,78987795.20241708,35016079.49118351
1612483200,2021-02-05,XRP/USD,0.44631,0.47255,0.42227,0.45209,131295352.28786545,59357315.81582109
1612396800,2021-02-04,XRP/USD,0.39795,0.48197,0.38,0.44539,190037782.1310264,84640927.78333785
1612310400,2021-02-03,XRP/USD,0.3729,0.4196,0.37286,0.39767,114345724.02318802,45471864.07230119
1612224000,2021-02-02,XRP/USD,0.37155,0.41203,0.34,0.37281,236135007.88695732,88033492.29033655
1612137600,2021-02-01,XRP/USD,0.49553,0.755,0.3593,0.37155,728558709.2274381,270695988.4134546
1612051200,2021-01-31,XRP/USD,0.44514,0.51,0.38757,0.4956,329104130.541786,163104007.09650916
1611964800,2021-01-30,XRP/USD,0.28329,0.51754,0.27869,0.44392,469138988.86703,208260179.93785197
1611878400,2021-01-29,XRP/USD,0.26496,0.3173,0.26032,0.28318,224352485.122441,63532136.736972846
1611792000,2021-01-28,XRP/USD,0.25079,0.27082,0.24781,0.26476,91449448.43255882,24212155.967004273
1611705600,2021-01-27,XRP/USD,0.26866,0.26895,0.24369,0.25143,113754302.1796214,28601244.197022203
1611619200,2021-01-26,XRP/USD,0.26728,0.27114,0.25822,0.26792,77406784.461303,20738825.692872297
1611532800,2021-01-25,XRP/USD,0.27364,0.2853,0.26689,0.26761,92720447.64199476,24812918.99347422
1611446400,2021-01-24,XRP/USD,0.27123,0.27801,0.26843,0.2735,88616969.75843272,24236741.22893135
1611360000,2021-01-23,XRP/USD,0.27261,0.284,0.2657,0.27186,78164830.22873823,21249890.745984778
1611273600,2021-01-22,XRP/USD,0.26798,0.27846,0.24,0.27296,126575396.69081824,34550020.28072575
1611187200,2021-01-21,XRP/USD,0.29689,0.30901,0.26,0.26754,99432407.21747968,26602146.226964515
1611100800,2021-01-20,XRP/USD,0.29475,0.31271,0.27847,0.29536,85196309.28961173,25163581.91177972
1611014400,2021-01-19,XRP/USD,0.2856,0.32934,0.28403,0.29431,125316688.8694564,36881954.70116972
1610928000,2021-01-18,XRP/USD,0.27767,0.28868,0.27165,0.28531,107559011.790436,30687661.6539293
1610841600,2021-01-17,XRP/USD,0.27908,0.28557,0.26795,0.2774,76691502.97908083,21274222.926397014
1610755200,2021-01-16,XRP/USD,0.28004,0.29652,0.27518,0.27921,90730738.74767552,25332929.56573848
1610668800,2021-01-15,XRP/USD,0.29646,0.303,0.26089,0.28036,116280909.27046676,32600515.723068055
1610582400,2021-01-14,XRP/USD,0.30601,0.30916,0.28302,0.29634,89717117.08697514,26586770.477554213
1610496000,2021-01-13,XRP/USD,0.29223,0.31016,0.28452,0.30577,92774749.79046597,28367735.24343078
1610409600,2021-01-12,XRP/USD,0.28791,0.30998,0.277,0.2921,95231326.32589442,27817070.41979376
1610323200,2021-01-11,XRP/USD,0.31498,0.31558,0.252,0.28782,206086538.36287057,59315827.47160141
1610236800,2021-01-10,XRP/USD,0.32539,0.369,0.28312,0.31517,137704143.72173375,43400214.97677883
1610150400,2021-01-09,XRP/USD,0.32072,0.34066,0.30573,0.32577,83551885.92844583,27218697.8789098
1610064000,2021-01-08,XRP/USD,0.325,0.34695,0.28501,0.32139,198069346.42749023,63657507.2483311
1609977600,2021-01-07,XRP/USD,0.24941,0.37211,0.24585,0.32408,428808421.321532,138968233.18188205
1609891200,2021-01-06,XRP/USD,0.22644,0.295,0.22185,0.24926,328870064.085448,81974152.17393878
1609804800,2021-01-05,XRP/USD,0.23606,0.24263,0.2175,0.22619,198051072.6767407,44797172.12875198
1609718400,2021-01-04,XRP/USD,0.22581,0.2626,0.21555,0.23615,239279051.80909348,56505748.08471742
1609632000,2021-01-03,XRP/USD,0.22102,0.23825,0.21529,0.22511,134261184.60390308,30223535.266184624
1609545600,2021-01-02,XRP/USD,0.23802,0.23866,0.20824,0.22136,140543024.9460664,31110604.00206126
1609459200,2021-01-01,XRP/USD,0.21963,0.2513,0.21624,0.23802,206791644.66096476,49220547.26220284
1609372800,2020-12-31,XRP/USD,0.21141,0.22934,0.20525,0.21954,160265712.64397073,35184734.55385733
1609286400,2020-12-30,XRP/USD,0.22103,0.23644,0.19173,0.21168,303763559.803937,64300670.33929739
1609200000,2020-12-29,XRP/USD,0.24748,0.25669,0.17,0.22136,524856403.63473654,116182213.50858527
1609113600,2020-12-28,XRP/USD,0.28323,0.31,0.234,0.24751,173257243.95167175,42882900.450478286
1609027200,2020-12-27,XRP/USD,0.29466,0.3116,0.26599,0.28324,214851174.9105783,60854446.7816722
1608940800,2020-12-26,XRP/USD,0.31767,0.3276,0.283,0.29477,191496031.60522932,56447285.236273445
1608854400,2020-12-25,XRP/USD,0.33938,0.3851,0.278,0.31745,455964759.14299446,144746012.7899436
1608768000,2020-12-24,XRP/USD,0.25944,0.378,0.2408,0.33845,428240982.6892705,144938160.5911836
1608681600,2020-12-23,XRP/USD,0.44571,0.44776,0.20982,0.2601,659490351.3925328,171533440.3971978
1608595200,2020-12-22,XRP/USD,0.51572,0.52211,0.4,0.44585,238708285.74994707,106428089.2016139
1608508800,2020-12-21,XRP/USD,0.55555,0.56983,0.498,0.51466,94770799.96063378,48774739.90773978
1608422400,2020-12-20,XRP/USD,0.57769,0.58698,0.52847,0.55619,73303405.70866533,40770621.221102566
1608336000,2020-12-19,XRP/USD,0.58522,0.60482,0.5665,0.57746,66883701.92255759,38622662.5122001
1608249600,2020-12-18,XRP/USD,0.578,0.61399,0.55111,0.58381,92185100.34109108,53818583.4301324
1608163200,2020-12-17,XRP/USD,0.5701,0.6599,0.5358,0.57883,260456711.2264868,150760158.15922734
1608076800,2020-12-16,XRP/USD,0.46851,0.575,0.43703,0.57102,180213171.43175483,102905325.15096064
1607990400,2020-12-15,XRP/USD,0.49843,0.50722,0.46202,0.46868,80599798.53861459,37775513.579077885
1607904000,2020-12-14,XRP/USD,0.51315,0.51863,0.48831,0.49715,52586624.30262201,26143440.272048533
1607817600,2020-12-13,XRP/USD,0.50629,0.5281,0.48601,0.51291,66440747.94928304,34078124.03066676
1607731200,2020-12-12,XRP/USD,0.53803,0.55099,0.48501,0.50566,142647862.92052653,72131318.36439344
1607644800,2020-12-11,XRP/USD,0.57436,0.5883,0.525,0.53802,155394843.12133452,83605533.4961404
1607558400,2020-12-10,XRP/USD,0.58441,0.58863,0.55229,0.57224,115458600.25475508,66070029.40978105
1607472000,2020-12-09,XRP/USD,0.55853,0.60527,0.5031,0.5832,192897200.77960017,112497647.4946628
1607385600,2020-12-08,XRP/USD,0.60832,0.61076,0.54928,0.5585,133157467.28270634,74368445.47739148
1607299200,2020-12-07,XRP/USD,0.623,0.62365,0.59065,0.60833,105183622.23477072,63986352.91407807
1607212800,2020-12-06,XRP/USD,0.58524,0.629,0.57893,0.62154,111426400.95837894,69255965.25167084
1607126400,2020-12-05,XRP/USD,0.55279,0.59715,0.54829,0.58528,63646676.88385536,37251127.04658286
1607040000,2020-12-04,XRP/USD,0.6308,0.63447,0.54243,0.55352,141566428.3398924,78359849.41469726
1606953600,2020-12-03,XRP/USD,0.63,0.64225,0.61544,0.63113,68221435.70255585,43056594.71495407
1606867200,2020-12-02,XRP/USD,0.61143,0.63726,0.59407,0.63076,98163996.94323497,61917922.71191488
1606780800,2020-12-01,XRP/USD,0.66495,0.68133,0.56913,0.6111,158833850.45265546,97063366.01161776
1606694400,2020-11-30,XRP/USD,0.60584,0.68,0.59659,0.66472,164149843.774236,109113684.15361015
1606608000,2020-11-29,XRP/USD,0.62653,0.63791,0.58323,0.60573,108270908.1746828,65582937.20865061
1606521600,2020-11-28,XRP/USD,0.563,0.64935,0.53733,0.6263,153816075.053798,96335007.80619368
1606435200,2020-11-27,XRP/USD,0.53766,0.59259,0.50323,0.56273,181348958.48083603,102050499.40592083
1606348800,2020-11-26,XRP/USD,0.63,0.65224,0.45601,0.53727,372322484.9008703,200037701.46269065
1606262400,2020-11-25,XRP/USD,0.69481,0.72298,0.57397,0.63101,243804218.2494243,153842899.75756922
1606176000,2020-11-24,XRP/USD,0.618,0.79,0.56297,0.69424,387447273.54945135,268981395.18897104
1606089600,2020-11-23,XRP/USD,0.44696,0.62,0.43001,0.61636,277494430.5660863,171036467.22371295
1606003200,2020-11-22,XRP/USD,0.46384,0.49668,0.4,0.44632,232589495.54383016,103809343.65112229
1605916800,2020-11-21,XRP/USD,0.3301,0.4695,0.32999,0.46327,233434292.94726405,108143104.89367902
1605830400,2020-11-20,XRP/USD,0.3038,0.33116,0.29701,0.33037,133348251.56272586,44054261.868777744
1605744000,2020-11-19,XRP/USD,0.29393,0.307,0.28409,0.30437,115573592.19821216,35177134.25736983
1605657600,2020-11-18,XRP/USD,0.30284,0.30852,0.28168,0.2937,138502426.70177785,40678162.72231215
1605571200,2020-11-17,XRP/USD,0.28825,0.30528,0.2878,0.30258,119030252.1167082,36016173.68547357
1605484800,2020-11-16,XRP/USD,0.26952,0.29,0.26757,0.288,82567515.19201988,23779444.37530172
1605398400,2020-11-15,XRP/USD,0.2688,0.27704,0.26434,0.26968,52642956.09085028,14196752.398580505
1605312000,2020-11-14,XRP/USD,0.26601,0.27754,0.26137,0.26838,89982721.9869284,24149562.926851846
1605225600,2020-11-13,XRP/USD,0.2549,0.266,0.25394,0.266,72178671.86426242,19199526.715893805
1605139200,2020-11-12,XRP/USD,0.25619,0.25839,0.25254,0.25509,65428546.2701067,16690167.868041515
1605052800,2020-11-11,XRP/USD,0.25422,0.26019,0.25256,0.25603,63246186.36850666,16192921.09592876
