,unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
454,1631664000,2021-09-15,BTC/USD,47123.81,48465.77,46702.26,48150.94,1307.24871087,62945254.24217872
455,1631577600,2021-09-14,BTC/USD,44983.77,47273.38,44704.18,47103.18,1643.95662405,77435584.77481948
456,1631491200,2021-09-13,BTC/USD,46039.42,46895.82,43400.0,44974.34,2308.42207379,103819759.21013656
457,1631404800,2021-09-12,BTC/USD,45162.96,46491.63,44752.96,46035.0,1015.76215832,46760610.9582612
458,1631318400,2021-09-11,BTC/USD,44858.2,45993.32,44767.75,45176.66,906.80620376,40966475.55315625
459,1631232000,2021-09-10,BTC/USD,46368.11,47029.08,44125.0,44857.38,2392.57110617,107324471.28648804
460,1631145600,2021-09-09,BTC/USD,46070.43,47419.95,45550.0,46392.81,2595.98696952,120435130.23941717
461,1631059200,2021-09-08,BTC/USD,46894.3,47386.72,44436.93,46091.94,3309.09834404,152522762.32759103
462,1630972800,2021-09-07,BTC/USD,52719.43,52956.47,42900.01,46866.82,6811.92218815,319253131.0460322
463,1630886400,2021-09-06,BTC/USD,51809.28,52810.0,51024.32,52708.2,2057.32862241,108438088.49571076
464,1630800000,2021-09-05,BTC/USD,49965.32,51900.0,49500.0,51809.28,986.487083,51109185.49953024
465,1630713600,2021-09-04,BTC/USD,50033.5,50570.94,49388.26,49943.16,869.28839285,43415009.29025041
466,1630627200,2021-09-03,BTC/USD,49284.93,51050.0,48351.6,50025.04,2226.78294854,111394906.07203144
467,1630540800,2021-09-02,BTC/USD,48830.93,50390.0,48625.0,49274.79,2267.93197524,111751871.8142362
468,1630454400,2021-09-01,BTC/USD,47118.02,49134.0,46532.42,48853.49,2194.6300788,107215338.608355
469,1630368000,2021-08-31,BTC/USD,46969.05,48270.33,46699.0,47156.09,2239.1677032,105590393.73719248
470,1630281600,2021-08-30,BTC/USD,48782.56,48915.29,46855.41,47003.44,1676.48255108,78800447.00073572
471,1630195200,2021-08-29,BTC/USD,48947.1,49666.0,47798.29,48808.72,1044.48189034,50979824.13067577
472,1630108800,2021-08-28,BTC/USD,49100.49,49325.0,48244.88,48935.36,692.70588551,33897811.88155063
473,1630022400,2021-08-27,BTC/USD,46857.86,49187.0,46363.0,49100.49,1943.55725598,95429613.61167344
474,1629936000,2021-08-26,BTC/USD,49022.39,49387.6,46309.33,46856.29,2091.1098261,97981648.4335912
475,1629849600,2021-08-25,BTC/USD,47670.8,49273.93,47100.0,49011.75,1902.72053396,93255663.13031404
476,1629763200,2021-08-24,BTC/USD,49516.08,49893.5,47593.66,47731.33,2217.80305724,105858689.60013132
477,1629676800,2021-08-23,BTC/USD,49296.71,50562.11,49010.0,49561.37,2419.86814706,119931980.58765508
478,1629590400,2021-08-22,BTC/USD,48883.84,49540.01,48080.17,49301.86,985.76533304,48600064.442391455
479,1629504000,2021-08-21,BTC/USD,49332.31,49833.02,48300.0,48884.34,1768.24156609,86439321.91887604
480,1629417600,2021-08-20,BTC/USD,46759.29,49436.1,46645.77,49356.0,2815.55159523,138964364.53417188
481,1629331200,2021-08-19,BTC/USD,44734.16,47114.99,43935.54,46764.3,2776.2376849,129828811.96796907
482,1629244800,2021-08-18,BTC/USD,44631.47,46041.62,44218.73,44721.13,2247.93415783,100530155.70375594
483,1629158400,2021-08-17,BTC/USD,45930.48,47183.37,44417.51,44694.35,3286.2732645,146877847.47920558
484,1629072000,2021-08-16,BTC/USD,47024.96,48075.22,45654.14,45930.51,2410.15099528,110699464.390218
485,1628985600,2021-08-15,BTC/USD,47130.97,47424.0,45500.27,47028.3,1726.79562797,81208262.83086155
486,1628899200,2021-08-14,BTC/USD,47855.0,48190.0,46000.0,47119.73,1908.95141153,89949275.09441249
487,1628812800,2021-08-13,BTC/USD,44413.35,47929.18,44253.97,47860.58,2934.74203072,140458455.74063703
488,1628726400,2021-08-12,BTC/USD,45536.8,46236.7,43800.02,44444.45,2463.50628392,109489181.86036824
489,1628640000,2021-08-11,BTC/USD,45596.21,46787.6,45353.02,45539.85,2606.12636675,118682603.82284
490,1628553600,2021-08-10,BTC/USD,46282.3,46759.0,44643.0,45609.7,2390.08850832,109011219.8379227
491,1628467200,2021-08-09,BTC/USD,43836.05,46529.02,42811.26,46292.89,4961.58828106,229686260.52039963
492,1628380800,2021-08-08,BTC/USD,44624.4,45355.0,43298.84,43858.42,3647.1306298,159957386.9566329
493,1628294400,2021-08-07,BTC/USD,42857.09,44763.14,42251.0,44612.94,4886.93838098,218020688.7743579
494,1628208000,2021-08-06,BTC/USD,40893.77,43381.0,39879.47,42856.59,2937.38483944,125886297.7360959
495,1628121600,2021-08-05,BTC/USD,39742.77,41401.96,37300.0,40894.67,5804.4070686,237369311.6160643
496,1628035200,2021-08-04,BTC/USD,38173.75,39973.94,37481.0,39741.12,4080.83535873,162176967.691532
497,1627948800,2021-08-03,BTC/USD,39157.52,39792.83,37639.0,38177.07,3279.64493738,125207234.34950188
498,1627862400,2021-08-02,BTC/USD,39875.2,40459.31,38687.62,39165.55,2407.96526999,94309284.18005684
499,1627776000,2021-08-01,BTC/USD,41489.16,42614.85,39424.27,39839.0,2042.01706796,81351917.97045845
500,1627689600,2021-07-31,BTC/USD,42236.72,42411.32,41007.51,41490.13,1507.86822076,62561648.502201095
501,1627603200,2021-07-30,BTC/USD,40045.21,42335.5,38331.37,42234.89,3651.71579023,154229814.71162713
502,1627516800,2021-07-29,BTC/USD,40024.8,40662.8,39239.95,40037.51,2306.03838571,92328034.928248
503,1627430400,2021-07-28,BTC/USD,39446.94,40927.53,38786.8,40036.32,3943.47800378,157882347.2722973
504,1627344000,2021-07-27,BTC/USD,37271.44,39539.5,36386.19,39475.41,5896.66715588,232773353.61189693
505,1627257600,2021-07-26,BTC/USD,35438.93,40581.3,35282.7,37291.24,8840.39875048,329669431.4998498
506,1627171200,2021-07-25,BTC/USD,34301.86,35448.97,33874.03,35428.28,2063.49425027,73106052.07695563
507,1627084800,2021-07-24,BTC/USD,33685.0,34534.32,33419.31,34301.78,1440.46627864,49410557.38732798
508,1626998400,2021-07-23,BTC/USD,32306.98,33684.17,32000.0,33684.17,1976.38421775,66572861.97600801
509,1626912000,2021-07-22,BTC/USD,32115.82,32609.83,31703.15,32300.88,2392.46948134,77278869.62042558
510,1626825600,2021-07-21,BTC/USD,29792.99,32875.42,29500.0,32138.45,4842.16399723,155619645.5167765
511,1626739200,2021-07-20,BTC/USD,30822.08,31068.62,29296.39,29786.58,3413.24206454,101668807.81478588
512,1626652800,2021-07-19,BTC/USD,31794.49,31881.71,30400.0,30829.29,2506.27744084,77266754.0441142
513,1626566400,2021-07-18,BTC/USD,31509.33,32440.98,31100.0,31776.65,1256.54606075,39928824.38133149
514,1626480000,2021-07-17,BTC/USD,31376.3,31950.0,31176.66,31529.68,1550.07201059,48873274.47085931
515,1626393600,2021-07-16,BTC/USD,31885.7,32264.53,31012.93,31388.17,1912.46866725,60028891.647316426
516,1626307200,2021-07-15,BTC/USD,32818.68,33179.0,31121.57,31848.65,2470.21303625,78672950.41696358
517,1626220800,2021-07-14,BTC/USD,32737.56,33111.72,31589.35,32823.55,2753.09806091,90366451.85718244
518,1626134400,2021-07-13,BTC/USD,33091.53,33340.0,32190.0,32728.0,1870.57403303,61220146.95300584
519,1626048000,2021-07-12,BTC/USD,34266.84,34677.0,32660.0,33105.0,1879.53733471,62222083.465574555
520,1625961600,2021-07-11,BTC/USD,33521.48,34635.82,33335.49,34258.53,1635.01765874,56013301.512474045
521,1625875200,2021-07-10,BTC/USD,33830.73,34261.04,33014.21,33517.6,1442.42483187,48346618.54468591
522,1625788800,2021-07-09,BTC/USD,32892.94,34115.44,32285.73,33826.43,1636.57507041,55359492.05896894
523,1625702400,2021-07-08,BTC/USD,33858.33,33943.02,32101.0,32898.79,2945.85492495,96915062.54639582
524,1625616000,2021-07-07,BTC/USD,34231.95,35059.02,33800.0,33882.47,1540.04244824,52180442.05121836
525,1625529600,2021-07-06,BTC/USD,33730.76,35100.49,33510.58,34244.09,2386.50511711,81723696.01577537
526,1625443200,2021-07-05,BTC/USD,35255.0,35258.7,33143.0,33704.21,2254.35340918,75981200.71721865
527,1625356800,2021-07-04,BTC/USD,34672.08,35960.0,34404.29,35289.21,1204.00371528,42488339.94929613
528,1625270400,2021-07-03,BTC/USD,33810.46,34959.72,33333.1,34688.3,1244.49692391,43169482.64566726
529,1625184000,2021-07-02,BTC/USD,33537.11,33981.51,32700.05,33811.56,2086.83881625,70559275.84596585
530,1625097600,2021-07-01,BTC/USD,35059.71,35071.34,32700.88,33564.21,3118.76325902,104678824.96603169
531,1625011200,2021-06-30,BTC/USD,35900.05,36099.82,34049.36,35037.23,3381.0453953,118462465.15556704
532,1624924800,2021-06-29,BTC/USD,34494.42,36623.79,34240.0,35907.93,3179.50783988,114169544.94886224
533,1624838400,2021-06-28,BTC/USD,34716.02,35357.13,33878.23,34487.11,3369.99371686,116221344.01265968
534,1624752000,2021-06-27,BTC/USD,32293.98,34772.94,32015.82,34699.5,3260.56534452,113139987.17217174
535,1624665600,2021-06-26,BTC/USD,31595.95,32714.46,30082.79,32269.38,3300.16005776,106494118.9646794
536,1624579200,2021-06-25,BTC/USD,34652.68,35517.22,31271.02,31597.75,5099.26353351,161125254.31596562
537,1624492800,2021-06-24,BTC/USD,33693.99,35289.0,32314.37,34649.32,4725.82718452,163746698.3811325
538,1624406400,2021-06-23,BTC/USD,32547.57,35000.0,31670.89,33652.28,5855.58129399,197053661.2681138
539,1624320000,2021-06-22,BTC/USD,31628.83,33315.85,28600.0,32545.26,9778.51694548,318244376.4050524
540,1624233600,2021-06-21,BTC/USD,35598.66,35763.8,31238.69,31634.16,8580.06222043,271423061.09103787
541,1624147200,2021-06-20,BTC/USD,35494.7,36125.0,33337.0,35589.77,3958.11811992,140868513.5207852
542,1624060800,2021-06-19,BTC/USD,35849.18,36440.0,34718.21,35507.06,3129.33472247,111113475.75082564
543,1623974400,2021-06-18,BTC/USD,38110.25,38208.68,35143.68,35840.0,4240.40486721,151976110.4408064
544,1623888000,2021-06-17,BTC/USD,38361.38,39553.05,37350.0,38097.68,3569.2526164,135980244.01876995
545,1623801600,2021-06-16,BTC/USD,40166.93,40506.59,38095.41,38353.99,4008.51296381,153742466.1288391
546,1623715200,2021-06-15,BTC/USD,40544.19,41341.57,39526.47,40171.47,4078.8019744,163851471.15055037
547,1623628800,2021-06-14,BTC/USD,39035.52,41050.0,38758.4,40532.79,6281.28059699,254597827.36887032
548,1623542400,2021-06-13,BTC/USD,35563.66,39386.43,34783.9,39013.76,3601.91766642,140524351.37746996
549,1623456000,2021-06-12,BTC/USD,37338.91,37445.55,34630.0,35542.76,3727.9523535,132501715.79188566
550,1623369600,2021-06-11,BTC/USD,36724.97,37680.65,35958.49,37341.11,3741.23051559,139701700.21800292
551,1623283200,2021-06-10,BTC/USD,37414.64,38446.24,35824.69,36707.54,5761.7248874,211498746.773231
552,1623196800,2021-06-09,BTC/USD,33413.19,37556.25,32423.72,37400.0,8539.5873422,319380566.59828
553,1623110400,2021-06-08,BTC/USD,33567.51,34085.61,31025.0,33411.69,9044.64846998,302196990.8379461
554,1623024000,2021-06-07,BTC/USD,35810.69,36808.3,33321.09,33582.62,4913.04022502,164992762.92156118
555,1622937600,2021-06-06,BTC/USD,35532.59,36510.58,35250.0,35808.85,2526.73361997,90479425.18746272
556,1622851200,2021-06-05,BTC/USD,36851.58,37927.93,34849.65,35532.14,4106.34880652,145907360.68210155
557,1622764800,2021-06-04,BTC/USD,39242.94,39277.36,35576.67,36887.32,5786.18608707,213436897.77329895
558,1622678400,2021-06-03,BTC/USD,37585.12,39490.0,37176.06,39219.88,4058.94293164,159191254.705769
559,1622592000,2021-06-02,BTC/USD,36693.3,38256.3,35933.19,37589.36,4270.10341121,160510454.36120072
560,1622505600,2021-06-01,BTC/USD,37279.89,37927.44,35699.98,36693.3,4348.7544836,159570152.89307988
561,1622419200,2021-05-31,BTC/USD,35675.3,37540.96,34195.2,37341.41,4383.79233382,163696986.8920295
562,1622332800,2021-05-30,BTC/USD,34644.09,36516.99,33425.0,35677.72,2979.71977699,106309607.88191168
563,1622246400,2021-05-29,BTC/USD,35691.36,37348.01,33650.0,34632.08,4457.16762006,154360985.59132755
564,1622160000,2021-05-28,BTC/USD,38578.5,38905.12,34710.23,35692.46,6167.02059154,220116135.7827178
565,1622073600,2021-05-27,BTC/USD,39299.46,40429.47,37212.9,38503.47,4113.43820958,158381644.69941726
566,1621987200,2021-05-26,BTC/USD,38385.87,40904.0,37859.74,39309.56,4205.61283515,165320790.08009902
567,1621900800,2021-05-25,BTC/USD,38848.36,40000.0,36486.85,38397.72,5765.3472603,221376189.80376652
568,1621814400,2021-05-24,BTC/USD,34735.35,39960.0,34426.21,38839.86,10213.18324641,396678607.44490993
569,1621728000,2021-05-23,BTC/USD,37474.34,38311.74,31107.46,34706.79,9376.29208573,325421000.3980931
570,1621641600,2021-05-22,BTC/USD,37318.43,38887.99,35260.0,37500.54,5720.00562166,214503299.6152857
571,1621555200,2021-05-21,BTC/USD,40566.13,42297.89,33520.0,37335.16,13106.84060164,489345990.9567257
572,1621468800,2021-05-20,BTC/USD,36793.39,43000.0,35000.0,40640.9,14703.03041947,597544388.9746383
573,1621382400,2021-05-19,BTC/USD,42900.85,43601.63,30066.0,36780.43,32468.86397019,1194218778.4350953
574,1621296000,2021-05-18,BTC/USD,43581.27,45872.05,42023.69,42877.75,6275.91387222,269097066.03458107
575,1621209600,2021-05-17,BTC/USD,46446.42,46648.5,42100.0,43593.39,12262.72268102,534573652.29555047
576,1621123200,2021-05-16,BTC/USD,46753.4,49800.0,43769.4,46444.75,5750.08326356,267061179.65522832
577,1621036800,2021-05-15,BTC/USD,49883.89,50710.93,46448.53,46708.89,3613.92837843,168802583.09596524
578,1620950400,2021-05-14,BTC/USD,49711.64,51572.0,48875.69,49880.43,4011.0819038,200074490.12676263
579,1620864000,2021-05-13,BTC/USD,49419.44,51420.72,45700.0,49694.96,9096.38363317,452044420.7950378
580,1620777600,2021-05-12,BTC/USD,56763.7,58021.26,48530.0,49386.56,6367.35410217,314461715.40806484
581,1620691200,2021-05-11,BTC/USD,55854.43,56972.33,54500.0,56763.7,4203.16906929,238587428.09845677
582,1620604800,2021-05-10,BTC/USD,58336.16,59603.0,53500.0,55880.72,6589.4271403,368221932.987505
583,1620518400,2021-05-09,BTC/USD,58964.89,59300.62,56256.0,58305.24,2589.62561937,150988743.2475165
584,1620432000,2021-05-08,BTC/USD,57371.02,59564.24,56977.5,58984.75,2928.99345356,172765946.6098732
585,1620345600,2021-05-07,BTC/USD,56425.82,58743.85,55288.11,57381.73,4234.70954424,242994959.69600272
586,1620259200,2021-05-06,BTC/USD,57517.08,58420.83,55283.0,56447.39,5144.23317131,290378536.0718724
587,1620172800,2021-05-05,BTC/USD,53221.75,57976.62,52924.5,57509.93,5504.55788108,316566738.4218591
588,1620086400,2021-05-04,BTC/USD,57227.64,57250.85,53080.69,53236.84,5747.19401914,305962448.4459131
589,1620000000,2021-05-03,BTC/USD,56599.91,59000.0,56500.0,57222.37,3636.51735676,208090141.6999427
590,1619913600,2021-05-02,BTC/USD,57893.01,57967.01,56064.51,56622.66,1887.08427188,106851731.1180088
591,1619827200,2021-05-01,BTC/USD,57790.66,58549.0,57049.63,57851.91,2248.55545142,130083227.6055592
592,1619740800,2021-04-30,BTC/USD,53585.93,58008.0,53087.15,57775.27,4809.18204712,277851791.2515107
593,1619654400,2021-04-29,BTC/USD,54898.45,55239.33,52379.9,53593.97,4172.67670698,223630310.25358492
594,1619568000,2021-04-28,BTC/USD,55094.73,56500.0,53811.49,54901.97,4542.50992013,249392743.35967967
595,1619481600,2021-04-27,BTC/USD,54015.32,55519.37,53325.75,55091.39,4111.12521596,226487602.61128655
596,1619395200,2021-04-26,BTC/USD,49122.75,54404.78,48823.01,54073.41,6046.79682802,326970924.06822497
597,1619308800,2021-04-25,BTC/USD,50126.34,50608.94,47004.2,49128.43,4167.43570798,204739573.45899588
598,1619222400,2021-04-24,BTC/USD,51177.77,51227.38,48713.34,50118.94,3445.13658315,172666593.70269987
599,1619136000,2021-04-23,BTC/USD,51693.98,52131.34,47555.0,51176.65,11649.31918465,596173130.6511184
600,1619049600,2021-04-22,BTC/USD,53823.48,55491.8,50450.01,51683.95,7838.95634691,405148227.8858791
601,1618963200,2021-04-21,BTC/USD,56493.02,56850.0,53628.79,53806.24,4578.25708723,246338799.61719832
602,1618876800,2021-04-20,BTC/USD,55694.55,57119.0,53400.0,56503.19,5863.88283884,331328086.1807159
603,1618790400,2021-04-19,BTC/USD,56260.83,57633.0,54252.88,55694.55,5791.23906226,322540453.51499265
604,1618704000,2021-04-18,BTC/USD,60048.82,60433.81,51541.16,56280.6,12869.85937399,724323407.4837816
605,1618617600,2021-04-17,BTC/USD,61436.23,62596.48,59676.67,60032.29,3091.48365756,185588843.46090263
606,1618531200,2021-04-16,BTC/USD,63247.24,63580.4,60042.04,61436.24,5778.81668659,355028768.873348
607,1618444800,2021-04-15,BTC/USD,62954.2,63855.37,61998.9,63239.19,3433.44934498,217128555.4825658
608,1618358400,2021-04-14,BTC/USD,63605.69,64895.22,61327.0,62986.09,6002.89354304,378098792.9623363
609,1618272000,2021-04-13,BTC/USD,59814.87,63769.0,59780.0,63564.48,5711.52676941,363050229.1036266
610,1618185600,2021-04-12,BTC/USD,59972.26,61234.56,59361.11,59831.66,3707.43645474,221822077.4316091
611,1618099200,2021-04-11,BTC/USD,59773.19,60679.0,59165.15,59979.26,1822.72044967,109325423.75807384
612,1618012800,2021-04-10,BTC/USD,58129.02,61222.22,57870.0,59766.93,3917.95081704,234163892.22547248
613,1617926400,2021-04-09,BTC/USD,58066.18,58890.25,57657.43,58109.56,2660.64809651,154609090.20303363
614,1617840000,2021-04-08,BTC/USD,55912.38,58145.49,55680.4,58096.6,4586.80685854,266477883.33785495
615,1617753600,2021-04-07,BTC/USD,58024.9,58668.0,55441.93,55932.83,5454.57661606,305089906.58805925
616,1617667200,2021-04-06,BTC/USD,59135.36,59473.9,57216.0,58018.3,2711.39784733,157310693.72574612
617,1617580800,2021-04-05,BTC/USD,58213.69,59280.0,56800.0,59125.0,2402.43713513,142044095.61456126
618,1617494400,2021-04-04,BTC/USD,57064.13,58501.0,56466.25,58212.18,1440.63181986,83862318.8114179
619,1617408000,2021-04-03,BTC/USD,58967.61,59801.39,56922.0,57064.42,1663.26835296,94913443.86601768
620,1617321600,2021-04-02,BTC/USD,58744.0,60103.04,58450.0,59003.6,2564.6000207,151320633.7813745
621,1617235200,2021-04-01,BTC/USD,58789.96,59490.0,57935.42,58728.53,2786.58091029,163651800.58739355
622,1617148800,2021-03-31,BTC/USD,58767.75,59816.17,56713.45,58782.58,4595.25252072,270120798.9194251
623,1617062400,2021-03-30,BTC/USD,57623.66,59388.66,57011.0,58760.59,3392.33861916,199335818.7416269
624,1616976000,2021-03-29,BTC/USD,55790.28,58402.68,54892.42,57600.1,5360.42566319,308761054.2423103
625,1616889600,2021-03-28,BTC/USD,55817.85,56573.04,54677.51,55790.92,2073.4491914,115679637.96146208
626,1616803200,2021-03-27,BTC/USD,55081.26,56686.15,53948.35,55839.42,2609.96757961,145739075.86422622
627,1616716800,2021-03-26,BTC/USD,51292.65,55114.86,51263.38,55081.37,4874.25111496,268480429.13602436
628,1616630400,2021-03-25,BTC/USD,52281.77,53271.59,50360.0,51326.11,6682.61740401,342992755.96613175
629,1616544000,2021-03-24,BTC/USD,54360.07,57207.33,51638.76,52287.52,6867.5643368,359087907.61171675
630,1616457600,2021-03-23,BTC/USD,54117.71,55866.44,52933.03,54361.57,4996.46365198,271615608.56956637
631,1616371200,2021-03-22,BTC/USD,57410.54,58461.78,53715.0,54070.92,6566.96696309,355081945.3038823
632,1616284800,2021-03-21,BTC/USD,58072.87,58632.52,55500.0,57381.79,3628.79780904,208226913.83079335
633,1616198400,2021-03-20,BTC/USD,58029.94,59957.0,57815.61,58138.39,2382.94564802,138540623.43338948
634,1616112000,2021-03-19,BTC/USD,57648.01,59450.95,56279.34,58072.0,3523.48233151,204615665.95544875
635,1616025600,2021-03-18,BTC/USD,58939.73,60083.25,57000.0,57648.05,5516.46389423,318013386.39776576
636,1615939200,2021-03-17,BTC/USD,56928.38,58968.8,54124.0,58901.8,5840.07702599,343991048.9694578
637,1615852800,2021-03-16,BTC/USD,55616.42,56950.0,53221.0,56908.34,7733.22669474,440085094.0413401
638,1615766400,2021-03-15,BTC/USD,58956.9,60595.13,54555.0,55644.37,7725.21404982,429864668.91738254
639,1615680000,2021-03-14,BTC/USD,61177.03,61700.0,58959.57,59016.39,3274.12215493,193226870.0029893
640,1615593600,2021-03-13,BTC/USD,57297.67,61781.83,56080.96,61165.19,6187.83400169,378480042.4018292
641,1615507200,2021-03-12,BTC/USD,57847.92,58098.5,55011.0,57271.04,5232.31057076,299659867.9904188
642,1615420800,2021-03-11,BTC/USD,55918.09,58155.99,54269.0,57772.09,6640.48776529,383634856.82023275
643,1615334400,2021-03-10,BTC/USD,54927.29,57402.89,53010.0,55852.29,6916.27818124,386289974.699289
644,1615248000,2021-03-09,BTC/USD,52427.8,54939.26,51857.0,54929.02,5428.89224399,298203730.6479716
645,1615161600,2021-03-08,BTC/USD,50952.55,52427.8,49316.98,52427.8,4419.56113432,231707867.2379021
646,1615075200,2021-03-07,BTC/USD,48933.12,51477.53,48933.12,50967.3,2818.44991057,143648782.12699437
647,1614988800,2021-03-06,BTC/USD,48774.67,49200.0,47082.29,48904.63,2141.06029528,104707761.54835914
648,1614902400,2021-03-05,BTC/USD,48353.09,49471.24,46294.0,48739.21,5219.24690875,254381971.1274171
649,1614816000,2021-03-04,BTC/USD,50376.05,51817.54,47500.0,48360.5,5641.61213573,272831183.6899707
650,1614729600,2021-03-03,BTC/USD,48438.0,52652.82,48168.45,50379.68,6151.4871525,309909954.2670612
651,1614643200,2021-03-02,BTC/USD,49641.89,50250.0,47069.52,48516.35,4945.78880692,239951620.78261313
652,1614556800,2021-03-01,BTC/USD,45261.56,49831.52,45020.25,49629.33,8512.7594378,422482547.34919065
653,1614470400,2021-02-28,BTC/USD,46142.1,46659.88,43021.0,45240.96,6668.91811403,301708257.6401067
654,1614384000,2021-02-27,BTC/USD,46324.15,48365.31,45050.0,46109.98,3071.56836645,141629955.9456422
655,1614297600,2021-02-26,BTC/USD,47070.18,48476.62,44151.97,46314.83,8126.22740854,376364840.96787065
656,1614211200,2021-02-25,BTC/USD,49715.13,52079.16,46723.0,47088.58,7920.69294708,372974183.4940123
657,1614124800,2021-02-24,BTC/USD,48927.33,51459.51,47000.0,49754.0,8774.36674339,436559842.950626
658,1614038400,2021-02-23,BTC/USD,54173.64,54196.58,44845.72,48887.93,17766.39814895,868562429.0579972
659,1613952000,2021-02-22,BTC/USD,57485.74,57564.19,47400.0,54173.65,17002.83273081,921105509.3674452
660,1613865600,2021-02-21,BTC/USD,55919.75,58354.14,55537.99,57492.91,3562.96950963,204845485.34990177
661,1613779200,2021-02-20,BTC/USD,56000.59,57553.81,54000.0,55936.04,5187.25046252,290154249.3615372
662,1613692800,2021-02-19,BTC/USD,51560.46,56399.99,50627.32,55988.58,9229.78250415,516762416.11620265
663,1613606400,2021-02-18,BTC/USD,52141.23,52566.98,50869.61,51579.54,6330.14291878,326505859.8849298
664,1613520000,2021-02-17,BTC/USD,49136.7,52640.0,48896.19,52174.28,9571.64796874,499393841.1824721
665,1613433600,2021-02-16,BTC/USD,47954.05,50602.53,47036.02,49166.53,8376.07608814,411822596.26981795
666,1613347200,2021-02-15,BTC/USD,48620.48,49048.82,45914.75,47942.57,6924.33408866,331970371.74896824
667,1613260800,2021-02-14,BTC/USD,47258.66,49714.66,47081.02,48662.5,5201.6939256,253127430.65451
668,1613174400,2021-02-13,BTC/USD,47424.25,48220.0,46133.0,47228.48,4271.67215148,201744582.77273017
669,1613088000,2021-02-12,BTC/USD,48044.88,49000.0,46231.16,47395.84,5970.13590277,282959606.02594244
670,1613001600,2021-02-11,BTC/USD,44854.63,48696.84,44040.96,47981.48,9390.81635484,450585267.1134284
671,1612915200,2021-02-10,BTC/USD,46493.9,47364.09,43746.06,44854.63,9483.3289564,425371211.5076081
672,1612828800,2021-02-09,BTC/USD,46445.51,48216.09,45000.0,46505.2,12505.08248337,581551361.9056185
673,1612742400,2021-02-08,BTC/USD,38870.36,46712.12,38050.97,46416.45,19053.71343569,884405737.002033
674,1612656000,2021-02-07,BTC/USD,39274.8,39727.44,37412.93,38858.39,5973.24016085,232110495.73397204
675,1612569600,2021-02-06,BTC/USD,38320.0,41025.48,38230.81,39282.1,8635.66020711,339226867.8217157
676,1612483200,2021-02-05,BTC/USD,36984.28,38359.69,36618.36,38320.0,5211.97488137,199722877.4540984
677,1612396800,2021-02-04,BTC/USD,37693.0,38748.52,36197.65,36996.32,11762.80234811,435180399.767429
678,1612310400,2021-02-03,BTC/USD,35496.91,37732.87,35382.45,37691.63,8777.33287657,330831983.17051214
679,1612224000,2021-02-02,BTC/USD,33497.16,36008.67,33431.67,35522.16,7225.86501969,256678333.36783135
680,1612137600,2021-02-01,BTC/USD,33110.32,34736.1,32333.01,33532.74,8374.05662032,280805063.39446926
681,1612051200,2021-01-31,BTC/USD,34300.19,34380.21,32193.7,33141.38,4750.12315608,157425636.56244656
682,1611964800,2021-01-30,BTC/USD,34265.71,34931.39,32860.0,34323.0,7281.28566632,249915567.92510137
683,1611878400,2021-01-29,BTC/USD,33488.66,38620.0,31990.0,34249.64,31439.61903418,1076795633.6578126
684,1611792000,2021-01-28,BTC/USD,30427.34,33870.58,29899.99,33484.87,17879.35697563,598687944.0125637
685,1611705600,2021-01-27,BTC/USD,32521.65,32580.12,29150.49,30424.62,22403.70666206,681624261.7846439
686,1611619200,2021-01-26,BTC/USD,32264.15,32953.28,30847.4,32504.53,11554.91101117,375586951.60990554
687,1611532800,2021-01-25,BTC/USD,32289.06,34888.0,31939.12,32261.22,10038.75547087,323862498.7719407
688,1611446400,2021-01-24,BTC/USD,32098.38,33075.75,30960.77,32288.83,4658.70962563,150424283.12133074
689,1611360000,2021-01-23,BTC/USD,32989.1,33468.46,31426.11,32117.49,5255.74586786,168801365.35353488
690,1611273600,2021-01-22,BTC/USD,30817.86,33864.85,28800.0,32992.06,17019.5834508,561511118.3838006
691,1611187200,2021-01-21,BTC/USD,35516.17,35620.96,30044.16,30818.18,21214.6412581,653796632.9275522
692,1611100800,2021-01-20,BTC/USD,35888.13,36440.1,33400.0,35496.91,12160.46753333,431659021.58853704
693,1611014400,2021-01-19,BTC/USD,36665.82,37874.71,35888.0,35917.62,6578.85825052,236296930.6760422
694,1610928000,2021-01-18,BTC/USD,35826.36,37449.86,34777.85,36616.95,6251.2145414,228900410.30171672
695,1610841600,2021-01-17,BTC/USD,36013.51,36839.0,33833.55,35819.25,6821.71255949,244348627.59651217
696,1610755200,2021-01-16,BTC/USD,36778.66,37944.12,35350.0,36000.0,7688.58269814,276788977.13304
697,1610668800,2021-01-15,BTC/USD,39147.98,39694.0,34380.0,36756.57,13499.11727006,496181248.8751693
698,1610582400,2021-01-14,BTC/USD,37393.49,40112.78,36717.23,39134.35,10923.5047334,427484257.46353227
699,1610496000,2021-01-13,BTC/USD,34035.02,37800.0,32327.76,37393.49,13662.38751261,510884350.8289068
700,1610409600,2021-01-12,BTC/USD,35449.71,36639.23,32479.91,34035.02,18267.87445007,621747472.2656214
701,1610323200,2021-01-11,BTC/USD,38164.88,38261.39,30261.13,35455.58,40786.96425433,1446125474.0765376
702,1610236800,2021-01-10,BTC/USD,40239.06,41450.0,34322.07,38173.73,16218.9974052,619139627.8168055
